AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),45,0,33,105,54,0,0,33,6,9,1,2024-05-19,40,1300 - 1400,2024-08-05 10:22:40,54,42,69,54,A354,Terminal 1  Lindbergh,246,30,177,49
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),92,0,119,68,0,0,0,22,6,4,1,2024-05-19,35,1400 - 1500,2024-08-05 10:22:40,40,21,78,38,A354,Terminal 1  Lindbergh,283,22,205,40
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),122,0,103,26,0,0,0,17,6,7,1,2024-05-19,44,1700 - 1800,2024-08-05 10:22:40,38,22,81,38,A354,Terminal 1  Lindbergh,258,14,177,32
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),268,0,86,0,0,0,0,10,6,10,2,2024-05-19,65,1800 - 1900,2024-08-05 10:22:40,30,15,77,30,A354,Terminal 1  Lindbergh,364,9,287,30
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),262,0,123,0,0,0,0,12,6,9,2,2024-05-19,74,1900 - 2000,2024-08-05 10:22:40,28,12,87,28,A354,Terminal 1  Lindbergh,394,12,307,28
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),85,0,96,0,0,0,0,16,4,1,1,2024-05-19,8,1600 - 1700,2024-08-05 10:22:40,26,18,14,26,A351,Terminal 2  Humphrey,182,16,168,26
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),161,0,73,56,22,0,0,20,4,11,2,2024-05-19,23,1800 - 1900,2024-08-05 10:22:40,55,23,98,55,A351,Terminal 2  Humphrey,323,18,225,53
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),76,0,0,0,0,0,0,6,4,2,1,2024-05-20,11,1000 - 1100,2024-08-05 10:22:40,14,6,35,14,A354,Terminal 1  Lindbergh,78,5,43,13
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),67,0,117,63,4,0,0,23,5,7,2,2024-05-20,44,1100 - 1200,2024-08-05 10:22:40,47,28,92,47,A354,Terminal 1  Lindbergh,258,21,166,46
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),204,0,192,39,66,22,0,24,7,12,2,2024-05-20,68,1200 - 1300,2024-08-05 10:22:40,66,39,176,66,A354,Terminal 1  Lindbergh,535,16,359,66
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),64,0,63,21,49,0,0,26,5,4,1,2024-05-20,28,1300 - 1400,2024-08-05 10:22:40,55,44,81,55,A354,Terminal 1  Lindbergh,201,15,120,43
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),105,0,90,76,0,0,0,21,4,3,1,2024-05-20,51,1400 - 1500,2024-08-05 10:22:40,44,21,72,44,A354,Terminal 1  Lindbergh,274,20,202,44
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),257,0,130,56,0,0,0,16,7,10,2,2024-05-20,78,1700 - 1800,2024-08-05 10:22:40,43,17,104,34,A354,Terminal 1  Lindbergh,453,16,349,43
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),51,0,40,180,129,23,0,39,6,11,2,2024-05-20,47,1800 - 1900,2024-08-05 10:22:40,74,42,126,74,A354,Terminal 1  Lindbergh,434,38,308,73
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),11,0,50,57,0,0,0,29,6,2,1,2024-05-20,8,1900 - 2000,2024-08-05 10:22:40,43,33,61,43,A354,Terminal 1  Lindbergh,120,25,59,41
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),58,0,67,0,0,0,0,15,3,1,1,2024-05-20,12,1800 - 1900,2024-08-05 10:22:40,29,15,25,29,A351,Terminal 2  Humphrey,126,16,101,29
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),44,0,55,0,0,0,0,16,3,0,1,2024-05-21,6,1000 - 1100,2024-08-05 10:22:40,30,9,29,30,A354,Terminal 1  Lindbergh,99,19,70,30
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),20,0,17,0,0,0,0,15,4,2,1,2024-05-21,5,1100 - 1200,2024-08-05 10:22:40,19,15,21,19,A354,Terminal 1  Lindbergh,39,14,18,18
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),206,0,98,85,64,151,72,42,6,20,3,2024-05-21,116,1200 - 1300,2024-08-05 10:22:40,104,44,129,104,A354,Terminal 1  Lindbergh,696,42,567,104
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),146,0,83,0,0,0,0,11,8,7,1,2024-05-21,23,1400 - 1500,2024-08-05 10:22:40,25,13,43,25,A354,Terminal 1  Lindbergh,236,11,193,25
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),100,0,50,0,0,0,0,12,8,3,1,2024-05-21,25,1500 - 1600,2024-08-05 10:22:40,23,16,41,23,A354,Terminal 1  Lindbergh,153,11,112,23
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),174,0,170,158,103,54,0,31,8,19,3,2024-05-21,100,1700 - 1800,2024-08-05 10:22:40,75,47,193,75,A354,Terminal 1  Lindbergh,678,25,485,72
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),226,0,59,0,0,0,0,9,5,6,2,2024-05-21,19,1900 - 2000,2024-08-05 10:22:40,20,11,62,20,A354,Terminal 1  Lindbergh,291,9,229,19
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),34,0,36,31,27,11,0,31,4,4,1,2024-05-21,9,1700 - 1800,2024-08-05 10:22:40,67,38,68,67,A351,Terminal 2  Humphrey,143,25,75,61
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),6,0,1,39,43,45,0,52,3,3,1,2024-05-21,7,1800 - 1900,2024-08-05 10:22:40,76,59,39,76,A351,Terminal 2  Humphrey,137,49,98,76
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),50,0,0,0,0,0,0,7,4,2,1,2024-05-22,4,1000 - 1100,2024-08-05 10:22:49,11,7,31,11,A354,Terminal 1  Lindbergh,52,6,21,10
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),255,0,337,113,50,0,0,21,7,22,4,2024-05-22,111,1100 - 1200,2024-08-05 10:22:49,55,31,206,55,A354,Terminal 1  Lindbergh,777,18,571,49
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),42,0,70,77,59,0,0,31,7,5,1,2024-05-22,40,1200 - 1300,2024-08-05 10:22:49,55,47,80,55,A354,Terminal 1  Lindbergh,253,24,173,48
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),105,0,91,0,0,0,0,14,8,4,1,2024-05-22,34,1300 - 1400,2024-08-05 10:22:49,23,14,49,21,A354,Terminal 1  Lindbergh,200,14,151,23
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),118,0,124,0,0,0,0,16,7,5,1,2024-05-22,46,1400 - 1500,2024-08-05 10:22:49,28,18,42,28,A354,Terminal 1  Lindbergh,247,16,205,28
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),364,0,210,105,13,0,0,17,7,18,3,2024-05-22,105,1700 - 1800,2024-08-05 10:22:49,49,24,147,49,A354,Terminal 1  Lindbergh,710,16,563,46
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),26,0,22,128,0,0,0,32,6,8,1,2024-05-22,26,1800 - 1900,2024-08-05 10:22:49,45,41,19,45,A354,Terminal 1  Lindbergh,184,32,165,45
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),96,0,0,0,0,0,0,6,8,1,1,2024-05-22,7,1900 - 2000,2024-08-05 10:22:49,14,8,43,14,A354,Terminal 1  Lindbergh,97,5,54,14
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),51,0,59,0,0,0,0,15,3,2,1,2024-05-22,3,1600 - 1700,2024-08-05 10:22:49,25,18,6,24,A351,Terminal 2  Humphrey,112,15,106,25
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),28,0,44,60,0,0,0,26,4,5,1,2024-05-22,9,1800 - 1900,2024-08-05 10:22:49,42,24,18,40,A351,Terminal 2  Humphrey,137,26,119,42
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),71,0,9,0,0,0,0,10,6,0,1,2024-05-23,4,1000 - 1100,2024-08-05 10:22:49,17,11,59,17,A354,Terminal 1  Lindbergh,80,7,21,16
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),179,0,107,102,97,17,0,27,6,14,3,2024-05-23,84,1100 - 1200,2024-08-05 10:22:49,63,24,150,61,A354,Terminal 1  Lindbergh,516,29,366,63
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),141,0,91,0,0,0,0,14,7,3,1,2024-05-23,31,1300 - 1400,2024-08-05 10:22:49,26,16,57,26,A354,Terminal 1  Lindbergh,235,13,178,24
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),136,0,117,0,0,0,0,14,7,8,1,2024-05-23,45,1400 - 1500,2024-08-05 10:22:49,26,18,83,26,A354,Terminal 1  Lindbergh,261,13,178,25
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),216,0,211,32,0,0,0,16,9,12,2,2024-05-23,97,1700 - 1800,2024-08-05 10:22:49,37,23,105,37,A354,Terminal 1  Lindbergh,471,14,366,36
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),163,0,137,101,4,0,0,21,6,11,2,2024-05-23,60,1800 - 1900,2024-08-05 10:22:49,46,28,85,46,A354,Terminal 1  Lindbergh,416,19,331,45
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),80,0,23,0,0,0,0,10,6,2,1,2024-05-23,12,1900 - 2000,2024-08-05 10:22:49,21,14,57,21,A354,Terminal 1  Lindbergh,105,6,48,16
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),86,0,41,0,0,0,0,12,3,1,1,2024-05-23,18,1800 - 1900,2024-08-05 10:22:49,30,19,18,30,A351,Terminal 2  Humphrey,128,11,110,30
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),93,0,72,4,1,0,0,14,5,4,2,2024-05-24,31,1000 - 1100,2024-08-05 10:22:49,46,9,44,31,A354,Terminal 1  Lindbergh,174,16,130,46
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),177,0,115,212,48,106,0,32,7,23,4,2024-05-24,144,1100 - 1200,2024-08-05 10:22:49,85,58,178,85,A354,Terminal 1  Lindbergh,681,25,503,82
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),46,0,4,15,52,85,0,46,7,6,1,2024-05-24,47,1200 - 1300,2024-08-05 10:22:49,76,64,40,76,A354,Terminal 1  Lindbergh,208,43,168,71
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),132,0,114,0,0,0,0,15,5,8,1,2024-05-24,58,1300 - 1400,2024-08-05 10:22:49,29,14,38,29,A354,Terminal 1  Lindbergh,254,15,216,29
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),136,0,72,0,0,0,0,12,7,7,1,2024-05-24,47,1400 - 1500,2024-08-05 10:22:49,26,16,51,26,A354,Terminal 1  Lindbergh,215,10,164,26
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),243,0,200,173,62,0,0,24,5,20,3,2024-05-24,126,1700 - 1800,2024-08-05 10:22:49,56,31,158,56,A354,Terminal 1  Lindbergh,698,22,540,53
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),159,0,109,13,0,0,0,14,4,6,2,2024-05-24,37,1900 - 2000,2024-08-05 10:22:49,32,19,49,32,A354,Terminal 1  Lindbergh,287,13,238,31
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),55,0,36,34,40,15,0,30,4,10,1,2024-05-24,12,1700 - 1800,2024-08-05 10:22:49,66,32,89,66,A351,Terminal 2  Humphrey,190,28,101,66
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),101,0,62,9,0,0,0,14,3,7,1,2024-05-24,13,1900 - 2000,2024-08-05 10:22:49,33,21,29,33,A351,Terminal 2  Humphrey,179,12,150,33
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),43,0,0,0,0,0,0,3,6,1,1,2024-05-25,8,1000 - 1100,2024-08-05 10:22:49,6,4,22,6,A354,Terminal 1  Lindbergh,44,2,22,6
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),242,0,312,55,20,0,0,19,9,20,4,2024-05-25,110,1100 - 1200,2024-08-05 10:22:49,54,28,134,54,A354,Terminal 1  Lindbergh,649,17,515,35
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),86,0,118,35,0,0,0,18,9,2,1,2024-05-25,58,1200 - 1300,2024-08-05 10:22:49,37,31,51,37,A354,Terminal 1  Lindbergh,241,15,190,35
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),218,0,18,0,0,0,0,7,9,9,1,2024-05-25,56,1300 - 1400,2024-08-05 10:22:49,16,8,47,16,A354,Terminal 1  Lindbergh,245,7,198,16
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),169,0,61,0,0,0,0,11,9,9,1,2024-05-25,41,1400 - 1500,2024-08-05 10:22:49,20,13,48,20,A354,Terminal 1  Lindbergh,239,11,191,20
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),137,0,100,96,101,3,0,29,8,14,2,2024-05-25,69,1700 - 1800,2024-08-05 10:22:49,63,35,136,63,A354,Terminal 1  Lindbergh,451,26,315,60
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),282,0,128,0,0,0,0,11,7,13,2,2024-05-25,63,1800 - 1900,2024-08-05 10:22:49,21,13,31,21,A354,Terminal 1  Lindbergh,423,11,392,21
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),90,0,6,0,0,0,0,8,6,3,1,2024-05-25,11,1900 - 2000,2024-08-05 10:22:49,17,9,48,17,A354,Terminal 1  Lindbergh,99,7,51,16
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),78,0,49,24,0,0,0,16,2,8,1,2024-05-25,10,1600 - 1700,2024-08-05 10:22:49,37,25,14,37,A351,Terminal 2  Humphrey,159,15,145,37
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),80,0,39,50,0,0,0,20,3,10,1,2024-05-25,15,1800 - 1900,2024-08-05 10:22:49,41,23,28,41,A351,Terminal 2  Humphrey,179,19,151,40
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),54,0,45,36,0,0,0,21,7,4,2,2024-05-26,24,1000 - 1100,2024-08-05 10:22:49,34,13,30,34,A354,Terminal 1  Lindbergh,139,23,109,34
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),207,0,224,156,94,0,0,26,9,17,4,2024-05-26,91,1100 - 1200,2024-08-05 10:22:49,60,23,143,59,A354,Terminal 1  Lindbergh,698,26,555,60
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),54,0,30,130,22,0,0,30,8,4,1,2024-05-26,41,1200 - 1300,2024-08-05 10:22:49,48,25,48,43,A354,Terminal 1  Lindbergh,240,31,192,48
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),140,0,106,8,0,0,0,14,8,8,1,2024-05-26,53,1300 - 1400,2024-08-05 10:22:49,32,18,58,32,A354,Terminal 1  Lindbergh,262,14,204,31
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),144,0,117,0,0,0,0,15,9,10,1,2024-05-26,37,1400 - 1500,2024-08-05 10:22:49,27,20,52,27,A354,Terminal 1  Lindbergh,271,14,219,26
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),262,0,232,42,0,0,0,16,7,6,2,2024-05-26,80,1700 - 1800,2024-08-05 10:22:49,34,19,108,34,A354,Terminal 1  Lindbergh,542,16,434,34
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),145,0,37,0,0,0,0,10,5,5,1,2024-05-26,8,1800 - 1900,2024-08-05 10:22:49,18,11,11,18,A354,Terminal 1  Lindbergh,187,10,176,18
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),95,0,14,0,0,0,0,9,6,0,1,2024-05-26,16,1900 - 2000,2024-08-05 10:22:49,18,12,37,18,A354,Terminal 1  Lindbergh,109,7,72,13
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),161,0,46,0,0,0,0,9,6,8,1,2024-05-26,36,2100 - 2200,2024-08-05 10:22:49,21,9,27,20,A354,Terminal 1  Lindbergh,215,9,188,21
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),99,0,49,61,14,0,0,21,3,12,1,2024-05-26,18,1700 - 1800,2024-08-05 10:22:49,53,24,53,51,A351,Terminal 2  Humphrey,235,21,182,53
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),85,0,81,0,0,0,0,14,3,7,1,2024-05-26,9,1800 - 1900,2024-08-05 10:22:49,29,16,17,29,A351,Terminal 2  Humphrey,173,14,156,29
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),66,0,11,0,0,0,0,8,6,1,1,2024-05-27,6,1000 - 1100,2024-08-05 10:22:49,20,10,43,20,A354,Terminal 1  Lindbergh,78,7,35,19
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),168,0,41,0,0,0,0,11,6,5,2,2024-05-27,42,1100 - 1200,2024-08-05 10:22:49,21,13,26,17,A354,Terminal 1  Lindbergh,214,10,188,21
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),220,0,142,114,107,85,73,38,7,24,3,2024-05-27,144,1200 - 1300,2024-08-05 10:22:49,114,63,225,114,A354,Terminal 1  Lindbergh,765,28,540,99
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),103,0,89,0,8,39,0,24,6,10,1,2024-05-27,71,1300 - 1400,2024-08-05 10:22:49,69,55,65,69,A354,Terminal 1  Lindbergh,249,14,184,29
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),125,0,122,9,0,0,0,16,6,6,1,2024-05-27,50,1400 - 1500,2024-08-05 10:22:49,32,18,66,32,A354,Terminal 1  Lindbergh,262,15,196,31
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),183,0,109,167,93,75,95,42,7,24,3,2024-05-27,127,1700 - 1800,2024-08-05 10:22:49,120,73,203,120,A354,Terminal 1  Lindbergh,746,31,543,108
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),35,0,1,100,45,9,0,37,7,3,1,2024-05-27,34,1800 - 1900,2024-08-05 10:22:49,82,63,17,82,A354,Terminal 1  Lindbergh,193,35,176,82
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),69,0,39,0,0,0,0,11,5,4,1,2024-05-27,14,2000 - 2100,2024-08-05 10:22:49,23,13,36,22,A354,Terminal 1  Lindbergh,112,10,76,23
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),220,0,121,0,0,0,0,12,3,8,2,2024-05-27,23,1800 - 1900,2024-08-05 10:22:49,24,12,26,24,A351,Terminal 2  Humphrey,349,12,323,24
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),67,0,0,0,0,0,0,7,4,0,1,2024-05-28,7,1000 - 1100,2024-08-05 10:22:49,15,9,47,15,A354,Terminal 1  Lindbergh,67,4,20,11
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),54,0,68,27,0,0,0,19,4,3,2,2024-05-28,22,1100 - 1200,2024-08-05 10:22:49,43,27,65,43,A354,Terminal 1  Lindbergh,152,13,87,39
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),187,0,209,191,68,60,0,30,7,24,3,2024-05-28,99,1200 - 1300,2024-08-05 10:22:49,88,48,180,88,A354,Terminal 1  Lindbergh,739,25,559,70
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),97,0,101,58,0,0,0,20,6,7,1,2024-05-28,35,1400 - 1500,2024-08-05 10:22:49,38,20,48,38,A354,Terminal 1  Lindbergh,263,20,215,38
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),140,0,99,9,0,0,0,14,6,8,1,2024-05-28,44,1500 - 1600,2024-08-05 10:22:49,33,21,63,33,A354,Terminal 1  Lindbergh,256,12,193,31
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),229,0,209,161,46,72,16,29,7,22,3,2024-05-28,124,1700 - 1800,2024-08-05 10:22:49,95,52,209,95,A354,Terminal 1  Lindbergh,755,21,546,64
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),14,0,0,47,98,25,0,47,4,6,1,2024-05-28,14,1800 - 1900,2024-08-05 10:22:49,88,66,13,88,A354,Terminal 1  Lindbergh,190,46,177,63
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),70,0,31,0,0,0,0,12,6,1,1,2024-05-28,6,1900 - 2000,2024-08-05 10:22:49,27,19,39,27,A354,Terminal 1  Lindbergh,102,7,63,24
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),51,0,30,38,49,51,0,39,3,7,1,2024-05-28,14,1700 - 1800,2024-08-05 10:22:49,81,43,45,78,A351,Terminal 2  Humphrey,226,38,181,81
MSP,Minneapolis-St. Paul International Airport (Wold-Chamberlain Field),35,0,50,44,14,0,0,26,3,5,1,2024-05-28,12,1800 - 1900,2024-08-05 10:22:49,48,26,33,48,A351,Terminal 2  Humphrey,148,26,115,48
